Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
2011-03-15,22678.25,23110.7109375,22253.470703125,23110.7109375,2969021200
2011-03-16,22700.880859375,22814.5,22541.55078125,22814.5,1775007000
2011-03-17,22284.4296875,22393.98046875,22123.259765625,22237.240234375,1700522800
2011-03-18,22300.23046875,22464.349609375,22273.69921875,22387.98046875,2024994000
2011-03-21,22685.220703125,22711.83984375,22395.30078125,22401.060546875,1744941600
2011-03-22,22857.900390625,22880.58984375,22654.220703125,22732.94921875,1450412700
2011-03-23,22825.400390625,22849.23046875,22714.859375,22797.939453125,1383280100
2011-03-24,22915.279296875,23050.869140625,22890.830078125,23005.490234375,1848430000
2011-03-25,23158.669921875,23179.259765625,23068.08984375,23135.380859375,2696387200
2011-03-28,23068.189453125,23261.6796875,22952.4296875,23114.0703125,1989092000
2011-03-29,23060.359375,23137.150390625,22965.33984375,22997.349609375,1352926400
2011-03-30,23451.4296875,23505.109375,23180.919921875,23192.7890625,2043971200
2011-03-31,23527.51953125,23618.060546875,23450.4609375,23618.060546875,2338834000
2011-04-01,23801.900390625,23827.2109375,23474.33984375,23664.48046875,2190682600
2011-04-04,24150.580078125,24164.369140625,23917.009765625,23917.009765625,2068546000
2011-04-06,24285.05078125,24322.259765625,24102.599609375,24182.830078125,2113402800
2011-04-07,24281.80078125,24368.759765625,24195.609375,24317.8203125,1589719700
2011-04-08,24396.0703125,24468.640625,24251.740234375,24306.439453125,1596084100
2011-04-11,24303.0703125,24466.470703125,24250.05078125,24394.990234375,1506797100
2011-04-12,23976.369140625,24142.55078125,23916.55078125,24142.55078125,1609206500
2011-04-13,24135.029296875,24200.3203125,23842.2890625,23981.05078125,1598541400
2011-04-14,24014.0,24070.759765625,23912.26953125,23951.880859375,1219048200
2011-04-15,24008.0703125,24236.5390625,23902.029296875,24086.55078125,1280550500
2011-04-18,23830.310546875,24145.4296875,23769.48046875,23977.869140625,1280807700
2011-04-19,23520.619140625,23654.859375,23468.19921875,23654.859375,1461878700
2011-04-20,23896.099609375,23904.76953125,23682.7890625,23709.2890625,1236452200
2011-04-21,24138.310546875,24185.490234375,24031.419921875,24090.55078125,1515002500
2011-04-26,24007.380859375,24070.029296875,23844.30078125,23964.619140625,1136259200
2011-04-27,23892.83984375,24260.76953125,23825.130859375,24193.279296875,1245102700
2011-04-28,23805.630859375,24132.05078125,23761.130859375,24103.029296875,1570580800
2011-04-29,23720.810546875,23808.9296875,23633.740234375,23729.76953125,1468492700
2011-05-03,23633.25,23924.48046875,23599.279296875,23794.859375,1309019000
2011-05-04,23315.240234375,23582.599609375,23230.380859375,23582.599609375,1880768800
2011-05-05,23261.609375,23348.330078125,23167.9296875,23228.009765625,1561056500
2011-05-06,23159.140625,23207.439453125,22985.66015625,23035.939453125,1282797200
2011-05-09,23336.0,23392.69921875,23239.150390625,23249.98046875,1008557600
2011-05-11,23291.80078125,23509.009765625,23233.419921875,23509.009765625,1308742400
2011-05-12,23073.759765625,23127.98046875,22985.5390625,23112.130859375,1213530500
2011-05-13,23276.26953125,23295.029296875,22888.080078125,23120.0,1231654600
2011-05-16,22960.630859375,23134.640625,22937.140625,23054.060546875,1076063000
2011-05-17,22901.080078125,22967.880859375,22768.029296875,22896.19921875,926370800
2011-05-18,23011.140625,23057.720703125,22924.4609375,22968.619140625,1067411900
2011-05-19,23163.380859375,23248.130859375,23031.599609375,23125.279296875,1146410600
2011-05-20,23199.390625,23242.630859375,23147.419921875,23215.619140625,798082000
2011-05-23,22711.01953125,22942.9609375,22691.330078125,22942.9609375,1487178000
2011-05-24,22730.779296875,22754.44921875,22631.130859375,22693.099609375,1007851200
2011-05-25,22747.279296875,22767.009765625,22519.66015625,22558.330078125,1231365300
